track_id,platform,listen_month,stream_count,skip_rate,playlist_adds
2010,YouTube Music,2024-10-01,28284,0.513,1588
2011,Spotify,2025-06-01,83521,0.524,4518
2011,Apple Music,2023-11-01,155734,0.082,3747
2011,YouTube Music,2024-01-01,33034,0.27,2410
2012,Spotify,2023-11-01,87926,0.386,682
2012,Apple Music,2025-09-01,35837,0.33,2482
2012,YouTube Music,2023-06-01,215337,0.121,3698
2013,Spotify,2024-01-01,142584,0.248,9680
2013,Apple Music,2025-12-01,7153,0.11,451
2013,YouTube Music,2023-12-01,81513,0.141,2845
2014,Spotify,2023-02-01,130422,0.531,8984
2014,Apple Music,2023-05-01,146614,0.177,9115
2014,YouTube Music,2024-08-01,212708,0.476,14403
2015,Spotify,2023-05-01,110937,0.39,8397
2015,Apple Music,2023-11-01,220996,0.14,16889
2015,YouTube Music,2023-02-01,149744,0.495,2167
2016,Spotify,2025-10-01,150535,0.203,1371
2016,Apple Music,2023-05-01,78696,0.41,4013
2016,YouTube Music,2024-05-01,190936,0.23,1880
2017,Spotify,2023-07-01,106715,0.169,7940
2017,Apple Music,2024-01-01,260839,0.353,7456
2017,YouTube Music,2023-08-01,101308,0.215,1236
2018,Spotify,2025-07-01,148139,0.185,8232
2018,Apple Music,2025-01-01,259824,0.194,3348
2018,YouTube Music,2024-09-01,147076,0.478,1237
2019,Spotify,2025-07-01,129217,0.402,3759
2019,Apple Music,2023-05-01,12594,0.456,560
2019,YouTube Music,2024-11-01,34585,0.232,2400
2020,Spotify,2024-12-01,81774,0.474,1883
2020,Apple Music,2025-08-01,60266,0.388,3252
2020,YouTube Music,2025-07-01,69559,0.363,527
2021,Spotify,2023-02-01,166832,0.153,12735
2021,Apple Music,2024-01-01,224940,0.41,14570
2021,YouTube Music,2023-02-01,93294,0.454,1965
2022,Spotify,2025-12-01,170815,0.234,5950
2022,Apple Music,2023-10-01,113285,0.088,5835
2022,YouTube Music,2023-10-01,6047,0.45,455
2023,Spotify,2025-05-01,100567,0.348,4290
2023,Apple Music,2024-04-01,145651,0.264,6248
2023,YouTube Music,2024-02-01,258484,0.365,18579
2024,Spotify,2024-01-01,153004,0.125,7613
2024,Apple Music,2024-03-01,223573,0.513,11786
2024,YouTube Music,2023-09-01,212436,0.384,15281
2025,Spotify,2025-04-01,195954,0.43,1772
2025,Apple Music,2023-08-01,29971,0.151,1650
2025,YouTube Music,2023-04-01,153115,0.146,7132
2026,Spotify,2024-03-01,87598,0.167,3001
2026,Apple Music,2025-06-01,73132,0.404,4935
2026,YouTube Music,2024-12-01,265502,0.138,4809
2027,Spotify,2023-08-01,42538,0.203,817
2027,Apple Music,2025-08-01,210219,0.169,4228
2027,YouTube Music,2023-11-01,74956,0.486,1386
2028,Spotify,2023-08-01,100697,0.086,2411
2028,Apple Music,2025-09-01,147300,0.306,1973
2028,YouTube Music,2024-01-01,100603,0.413,2672
2029,Spotify,2024-04-01,173750,0.346,9509
2029,Apple Music,2024-06-01,216403,0.081,13515
2029,YouTube Music,2025-12-01,237118,0.401,9929
2030,Spotify,2024-04-01,149094,0.219,9508
2030,Apple Music,2025-11-01,139468,0.293,3024
2030,YouTube Music,2023-10-01,28014,0.4,2040
2031,Spotify,2025-02-01,33574,0.231,424
2031,Apple Music,2024-04-01,75481,0.104,543
2031,YouTube Music,2024-07-01,134364,0.398,2466
2032,Spotify,2024-12-01,176093,0.327,11131
2032,Apple Music,2025-03-01,306030,0.16,4730
2032,YouTube Music,2024-04-01,54011,0.16,405
2033,Spotify,2024-01-01,206943,0.497,14384
2033,Apple Music,2023-04-01,300396,0.35,6170
2033,YouTube Music,2024-09-01,122371,0.328,3853
2034,Spotify,2023-07-01,59032,0.16,1292
2034,Apple Music,2025-01-01,220402,0.146,11838
2034,YouTube Music,2024-02-01,226801,0.36,8726
2035,Spotify,2024-05-01,154236,0.515,10516
2035,Apple Music,2023-09-01,217648,0.343,13699
2035,YouTube Music,2024-12-01,1208,0.38,95
2036,Spotify,2024-01-01,68853,0.125,4439
2036,Apple Music,2024-06-01,167636,0.205,2963
2036,YouTube Music,2023-01-01,66637,0.482,4742
2037,Spotify,2025-09-01,114081,0.512,3324
2037,Apple Music,2023-11-01,45439,0.511,2107
2037,YouTube Music,2023-10-01,41938,0.093,1956
2038,Spotify,2023-12-01,213834,0.323,6233
2038,Apple Music,2023-06-01,136255,0.306,10647
2038,YouTube Music,2024-07-01,148069,0.246,5898
2039,Spotify,2023-04-01,66902,0.496,4383
2039,Apple Music,2024-11-01,160230,0.443,5383
2039,YouTube Music,2023-04-01,108617,0.498,6230
2040,Spotify,2024-12-01,20855,0.451,212
2040,Apple Music,2024-12-01,34923,0.545,1720
2040,YouTube Music,2023-04-01,47475,0.195,969
2041,Spotify,2023-08-01,81764,0.188,3431
2041,Apple Music,2025-04-01,3422,0.181,163
2041,YouTube Music,2023-01-01,8077,0.461,392
2042,Spotify,2024-03-01,105270,0.254,1549
2042,Apple Music,2025-05-01,26690,0.469,1031
2042,YouTube Music,2023-03-01,33080,0.343,2476
2043,Spotify,2024-06-01,126001,0.513,1202
2043,Apple Music,2023-07-01,40924,0.365,1233
2043,YouTube Music,2024-03-01,136420,0.136,929
2044,Spotify,2025-10-01,243176,0.372,9909
2044,Apple Music,2024-01-01,8436,0.227,659
2044,YouTube Music,2024-09-01,121409,0.364,7911
2045,Spotify,2025-08-01,188157,0.231,5550
2045,Apple Music,2025-08-01,238239,0.333,2610
2045,YouTube Music,2024-01-01,67960,0.167,5282
2046,Spotify,2024-12-01,170013,0.12,12243
2046,Apple Music,2023-10-01,174293,0.308,13772
2046,YouTube Music,2024-10-01,38294,0.423,2046
2047,Spotify,2023-02-01,224108,0.194,16663
2047,Apple Music,2023-06-01,78822,0.486,857
2047,YouTube Music,2023-10-01,228303,0.105,11930
2048,Spotify,2024-06-01,25352,0.448,643
2048,Apple Music,2023-05-01,90684,0.083,786
2048,YouTube Music,2024-05-01,8383,0.415,202
2049,Spotify,2025-09-01,176534,0.328,3677
2049,Apple Music,2025-10-01,117262,0.25,752
2049,YouTube Music,2024-08-01,140832,0.213,5193
2050,Spotify,2025-08-01,92945,0.534,4161
2050,Apple Music,2023-03-01,158241,0.117,12513
2050,YouTube Music,2023-11-01,234380,0.453,7923
2051,Spotify,2025-06-01,177060,0.342,2445
2051,Apple Music,2023-08-01,128713,0.193,3908
2051,YouTube Music,2025-05-01,24066,0.201,1260
2052,Spotify,2025-11-01,173394,0.308,10831
2052,Apple Music,2023-11-01,135368,0.465,9135
2052,YouTube Music,2023-12-01,13299,0.5,841
2053,Spotify,2023-06-01,57076,0.296,2305
2053,Apple Music,2024-05-01,111696,0.127,4829
2053,YouTube Music,2025-09-01,115671,0.213,7180
2054,Spotify,2023-11-01,214116,0.165,12041
2054,Apple Music,2023-04-01,133623,0.319,8411
2054,YouTube Music,2025-05-01,137867,0.208,8401
2055,Spotify,2025-08-01,176497,0.36,10284
2055,Apple Music,2024-05-01,241895,0.54,2884
2055,YouTube Music,2023-10-01,187733,0.35,5243
2056,Spotify,2025-05-01,171179,0.24,10622
2056,Apple Music,2025-12-01,100394,0.536,4869
2056,YouTube Music,2025-01-01,86705,0.476,3705
2057,Spotify,2025-11-01,232744,0.433,9514
2057,Apple Music,2025-08-01,227242,0.276,5476
2057,YouTube Music,2023-06-01,58344,0.101,1377
2058,Spotify,2024-03-01,33827,0.482,1322
2058,Apple Music,2024-07-01,161839,0.224,6091
2058,YouTube Music,2025-02-01,136174,0.268,1266
2059,Spotify,2024-05-01,134966,0.169,4367
2059,Apple Music,2023-08-01,33761,0.389,1716
2059,YouTube Music,2023-09-01,151124,0.313,11277
2060,Spotify,2023-01-01,98461,0.483,2844
2060,Apple Music,2023-12-01,169325,0.387,10163
2060,YouTube Music,2023-11-01,185222,0.467,6700
2061,Spotify,2024-02-01,104985,0.449,4284
2061,Apple Music,2024-01-01,58842,0.458,4027
2061,YouTube Music,2025-02-01,49498,0.548,3031
2062,Spotify,2023-11-01,116241,0.213,5966
2062,Apple Music,2024-03-01,238079,0.493,6916
2062,YouTube Music,2024-12-01,120995,0.376,5057
2063,Spotify,2025-11-01,166793,0.238,5047
2063,Apple Music,2024-04-01,154634,0.472,9504
2063,YouTube Music,2023-12-01,99512,0.404,7748
2064,Spotify,2023-01-01,86196,0.346,2638
2064,Apple Music,2023-09-01,231397,0.301,13890
2064,YouTube Music,2025-06-01,241405,0.444,9803
2065,Spotify,2025-09-01,234233,0.341,2228
2065,Apple Music,2025-11-01,255749,0.476,17838
2065,YouTube Music,2024-10-01,173816,0.091,6210
2066,Spotify,2024-11-01,139636,0.379,8844
2066,Apple Music,2025-05-01,92910,0.161,6767
2066,YouTube Music,2025-07-01,75860,0.102,5844
2067,Spotify,2024-11-01,34830,0.185,1469
2067,Apple Music,2024-10-01,158215,0.211,2050
2067,YouTube Music,2024-10-01,24108,0.263,1828
2068,Spotify,2023-06-01,85826,0.473,3459
2068,Apple Music,2023-06-01,173565,0.097,5921
2068,YouTube Music,2025-03-01,157599,0.329,6465
2069,Spotify,2023-04-01,54984,0.395,362
2069,Apple Music,2025-01-01,85761,0.432,5734
2069,YouTube Music,2023-07-01,41709,0.442,1145
2070,Spotify,2025-05-01,238551,0.163,15148
2070,Apple Music,2025-11-01,35437,0.122,1185
2070,YouTube Music,2025-03-01,149883,0.368,2075
2071,Spotify,2023-02-01,236330,0.278,5840
2071,Apple Music,2023-05-01,38548,0.34,3065
2071,YouTube Music,2023-11-01,185240,0.357,2258
2072,Spotify,2025-01-01,31462,0.169,701
2072,Apple Music,2024-11-01,112472,0.261,4208
2072,YouTube Music,2024-04-01,145180,0.182,11042
2073,Spotify,2025-12-01,176804,0.419,5621
2073,Apple Music,2023-08-01,100874,0.329,2773
2073,YouTube Music,2024-01-01,205681,0.224,9511
2074,Spotify,2024-08-01,182807,0.464,10936
2074,Apple Music,2023-02-01,43955,0.117,1716
2074,YouTube Music,2024-04-01,94539,0.102,6438
2075,Spotify,2025-11-01,44195,0.37,703
2075,Apple Music,2024-03-01,97047,0.41,2276
2075,YouTube Music,2024-10-01,142650,0.418,8868
2076,Spotify,2024-10-01,78843,0.493,3507
2076,Apple Music,2024-03-01,27251,0.482,2113
2076,YouTube Music,2024-10-01,145589,0.201,9337
2077,Spotify,2023-10-01,18601,0.088,622
2077,Apple Music,2023-12-01,131137,0.53,4401
2077,YouTube Music,2025-09-01,63951,0.229,1376
2078,Spotify,2025-01-01,12079,0.214,299
2078,Apple Music,2024-04-01,155466,0.346,2347
2078,YouTube Music,2024-06-01,171766,0.106,12786
2079,Spotify,2023-06-01,128806,0.127,6636
2079,Apple Music,2023-11-01,68564,0.354,2245
2079,YouTube Music,2024-06-01,17451,0.133,510
2080,Spotify,2023-08-01,111073,0.186,7846
2080,Apple Music,2025-12-01,18957,0.42,1112
2080,YouTube Music,2024-06-01,117161,0.17,8539
2081,Spotify,2023-03-01,149777,0.457,11970
2081,Apple Music,2024-04-01,33853,0.409,2702
2081,YouTube Music,2025-11-01,110681,0.472,4546
2082,Spotify,2025-05-01,10294,0.496,55
2082,Apple Music,2025-10-01,134368,0.154,9006
2082,YouTube Music,2024-01-01,56679,0.155,3369
2083,Spotify,2024-12-01,547,0.178,18
2083,Apple Music,2025-06-01,164810,0.269,2938
2083,YouTube Music,2025-01-01,31567,0.207,966
2084,Spotify,2025-01-01,94756,0.119,6372
2084,Apple Music,2024-12-01,12409,0.239,139
2084,YouTube Music,2024-10-01,86698,0.413,4153
2085,Spotify,2024-10-01,172133,0.47,2811
2085,Apple Music,2024-08-01,64539,0.41,1649
2085,YouTube Music,2025-06-01,169537,0.103,5009
2086,Spotify,2024-03-01,88154,0.302,495
2086,Apple Music,2024-10-01,46867,0.487,2895
2086,YouTube Music,2023-12-01,83318,0.405,3010
2087,Spotify,2025-09-01,218769,0.481,15529
2087,Apple Music,2024-09-01,46468,0.315,2997
2087,YouTube Music,2025-01-01,190306,0.126,1743
2088,Spotify,2024-08-01,23184,0.395,1616
2088,Apple Music,2024-06-01,13063,0.269,788
2088,YouTube Music,2024-05-01,12185,0.425,144
2089,Spotify,2023-12-01,173148,0.537,4249
2089,Apple Music,2023-12-01,116759,0.376,5225
2089,YouTube Music,2023-08-01,119555,0.11,7942
2090,Spotify,2023-07-01,194729,0.275,12232
2090,Apple Music,2023-05-01,127611,0.37,10150
2090,YouTube Music,2025-02-01,36191,0.273,1710
2091,Spotify,2024-11-01,69220,0.506,375
2091,Apple Music,2025-02-01,120116,0.387,997
2091,YouTube Music,2025-04-01,65129,0.249,2633
2092,Spotify,2025-02-01,195745,0.45,6725
2092,Apple Music,2023-06-01,148775,0.198,10401
2092,YouTube Music,2025-08-01,8501,0.312,51
2093,Spotify,2023-01-01,115040,0.132,6982
2093,Apple Music,2024-06-01,159205,0.34,2933
2093,YouTube Music,2024-08-01,102614,0.128,5324
2094,Spotify,2025-12-01,13240,0.309,749
2094,Apple Music,2024-10-01,54058,0.163,3350
2094,YouTube Music,2023-02-01,29859,0.085,1571
2095,Spotify,2025-08-01,85474,0.527,5205
2095,Apple Music,2024-12-01,131283,0.279,8816
2095,YouTube Music,2025-01-01,19731,0.399,249
2096,Spotify,2025-08-01,105196,0.46,6901
2096,Apple Music,2025-09-01,219131,0.264,13167
2096,YouTube Music,2024-03-01,6979,0.395,121
2097,Spotify,2025-09-01,18406,0.275,1117
2097,Apple Music,2023-07-01,9372,0.311,509
2097,YouTube Music,2025-04-01,153729,0.102,8306
2098,Spotify,2025-06-01,100882,0.504,7518
2098,Apple Music,2024-02-01,141375,0.138,5352
2098,YouTube Music,2024-09-01,140282,0.151,6725
2099,Spotify,2023-03-01,141457,0.431,4799
2099,Apple Music,2023-03-01,89693,0.485,3902
2099,YouTube Music,2024-01-01,19196,0.164,1352
2100,Spotify,2024-01-01,201890,0.509,6872
2100,Apple Music,2023-11-01,171301,0.456,6806
2100,YouTube Music,2023-11-01,161522,0.126,10985
2101,Spotify,2025-01-01,101300,0.435,7969
2101,Apple Music,2023-12-01,118939,0.334,5191
2101,YouTube Music,2023-05-01,255125,0.345,19542
2102,Spotify,2025-12-01,94917,0.41,2704
2102,Apple Music,2025-08-01,87325,0.331,4997
2102,YouTube Music,2023-08-01,10819,0.346,743
2103,Spotify,2025-01-01,115397,0.082,3023
2103,Apple Music,2023-01-01,216904,0.228,10104
2103,YouTube Music,2025-01-01,75077,0.139,4062
2104,Spotify,2023-01-01,55502,0.28,1810
2104,Apple Music,2023-02-01,246275,0.102,18245
2104,YouTube Music,2024-05-01,184714,0.527,13607
2105,Spotify,2025-05-01,117495,0.335,7415
2105,Apple Music,2023-09-01,52001,0.091,883
2105,YouTube Music,2023-03-01,109038,0.289,3362
2106,Spotify,2023-06-01,4033,0.146,182
2106,Apple Music,2024-08-01,130472,0.135,3876
2106,YouTube Music,2025-06-01,18499,0.286,800
2107,Spotify,2025-12-01,4961,0.137,390
2107,Apple Music,2025-01-01,158573,0.329,3971
2107,YouTube Music,2023-12-01,118138,0.466,1492
2108,Spotify,2024-12-01,1477,0.377,12
2108,Apple Music,2023-04-01,82768,0.281,4161
2108,YouTube Music,2024-09-01,44297,0.409,704
2109,Spotify,2025-08-01,200902,0.354,7755
2109,Apple Music,2024-03-01,148293,0.347,2419
2109,YouTube Music,2024-04-01,62596,0.256,553
2110,Spotify,2023-04-01,139432,0.286,2252
2110,Apple Music,2023-11-01,115933,0.477,5932
2110,YouTube Music,2024-07-01,92530,0.463,4400
2111,Spotify,2024-06-01,147961,0.169,4040
2111,Apple Music,2025-06-01,216728,0.119,6061
2111,YouTube Music,2024-09-01,251642,0.538,6541
2112,Spotify,2024-02-01,173988,0.095,7956
2112,Apple Music,2023-09-01,79688,0.189,4301
2112,YouTube Music,2023-04-01,137962,0.352,9768
2113,Spotify,2023-04-01,222437,0.141,1242
2113,Apple Music,2023-02-01,81890,0.405,3634
2113,YouTube Music,2023-10-01,198576,0.082,3155
2114,Spotify,2023-01-01,234455,0.152,1456
2114,Apple Music,2024-07-01,77521,0.472,5718
2114,YouTube Music,2023-07-01,133079,0.099,5652
2115,Spotify,2025-10-01,14574,0.298,593
2115,Apple Music,2024-04-01,151127,0.175,6462
2115,YouTube Music,2025-03-01,117060,0.107,5455
2116,Spotify,2023-02-01,48672,0.482,2303
2116,Apple Music,2024-08-01,204612,0.353,3627
2116,YouTube Music,2025-07-01,16151,0.299,201
2117,Spotify,2025-07-01,31773,0.345,1732
2117,Apple Music,2023-09-01,51920,0.328,4095
2117,YouTube Music,2025-07-01,203042,0.493,9306
2118,Spotify,2025-11-01,2792,0.444,202
2118,Apple Music,2023-05-01,115433,0.506,4787
2118,YouTube Music,2024-07-01,252068,0.254,11550
2119,Spotify,2023-11-01,93735,0.091,4306
2119,Apple Music,2025-10-01,137064,0.154,3620
2119,YouTube Music,2023-02-01,203872,0.547,7790
2120,Spotify,2025-01-01,12846,0.33,318
2120,Apple Music,2024-05-01,183187,0.48,13075
2120,YouTube Music,2024-09-01,194303,0.339,1620
2121,Spotify,2025-07-01,59655,0.276,3859
2121,Apple Music,2023-03-01,195509,0.426,2964
2121,YouTube Music,2023-07-01,24831,0.395,1063
2122,Spotify,2024-11-01,194737,0.422,5320
2122,Apple Music,2023-11-01,211968,0.304,11929
2122,YouTube Music,2025-04-01,7684,0.421,43
2123,Spotify,2024-12-01,130596,0.514,6945
2123,Apple Music,2025-09-01,67764,0.14,4074
2123,YouTube Music,2024-08-01,106334,0.547,1172
2124,Spotify,2024-04-01,194841,0.126,10205
2124,Apple Music,2023-08-01,158990,0.465,12398
2124,YouTube Music,2025-10-01,176298,0.542,4452
2125,Spotify,2023-08-01,100318,0.198,1979
2125,Apple Music,2024-11-01,128286,0.186,8407
2125,YouTube Music,2024-01-01,176188,0.284,1304
2126,Spotify,2023-02-01,129031,0.416,4525
2126,Apple Music,2023-02-01,93264,0.218,7254
2126,YouTube Music,2024-06-01,184369,0.308,10078
2127,Spotify,2024-03-01,145224,0.504,7958
2127,Apple Music,2023-10-01,69491,0.45,2442
2127,YouTube Music,2023-12-01,54126,0.106,2151
2128,Spotify,2023-02-01,143784,0.208,5393
2128,Apple Music,2023-08-01,138662,0.202,3060
2128,YouTube Music,2025-09-01,306430,0.19,10889
2129,Spotify,2025-11-01,96667,0.37,6308
2129,Apple Music,2025-05-01,275428,0.263,4581
2129,YouTube Music,2024-07-01,159070,0.428,3022
2130,Spotify,2024-11-01,23355,0.249,770
2130,Apple Music,2025-02-01,145501,0.51,2918
2130,YouTube Music,2023-08-01,218966,0.443,3737
2131,Spotify,2023-12-01,86471,0.082,3018
2131,Apple Music,2024-11-01,22113,0.281,1539
2131,YouTube Music,2023-10-01,13863,0.284,365
2132,Spotify,2024-11-01,21617,0.361,804
2132,Apple Music,2025-04-01,247687,0.225,18751
2132,YouTube Music,2024-07-01,10649,0.303,467
2133,Spotify,2025-12-01,49600,0.489,2953
2133,Apple Music,2023-12-01,63821,0.082,3414
2133,YouTube Music,2024-11-01,41825,0.397,1999
2134,Spotify,2023-07-01,52309,0.444,1039
2134,Apple Music,2023-01-01,128457,0.444,4494
2134,YouTube Music,2024-02-01,252548,0.375,14119
2135,Spotify,2024-01-01,48569,0.124,2679
2135,Apple Music,2024-03-01,179142,0.096,1197
2135,YouTube Music,2024-04-01,65284,0.547,4773
2136,Spotify,2024-06-01,127521,0.384,7932
2136,Apple Music,2023-06-01,60352,0.397,4441
2136,YouTube Music,2024-02-01,59350,0.498,3287
2137,Spotify,2025-10-01,36753,0.087,1585
2137,Apple Music,2025-09-01,102007,0.474,7420
2137,YouTube Music,2025-08-01,250008,0.249,13237
2138,Spotify,2025-02-01,113984,0.427,1077
2138,Apple Music,2025-12-01,213732,0.232,16493
2138,YouTube Music,2024-05-01,65907,0.103,4591
2139,Spotify,2023-10-01,215666,0.508,5058
2139,Apple Music,2024-04-01,168006,0.211,8946
2139,YouTube Music,2024-06-01,91477,0.538,4526
2140,Spotify,2024-12-01,191721,0.281,14172
2140,Apple Music,2024-08-01,209621,0.493,1893
2140,YouTube Music,2024-10-01,32964,0.379,1137
2141,Spotify,2025-04-01,112650,0.488,6804
2141,Apple Music,2024-08-01,219841,0.128,14208
2141,YouTube Music,2023-10-01,220995,0.39,2339
2142,Spotify,2025-09-01,160366,0.217,12640
2142,Apple Music,2024-03-01,50214,0.196,1679
2142,YouTube Music,2024-10-01,28286,0.14,895
2143,Spotify,2023-05-01,170874,0.104,12641
2143,Apple Music,2024-10-01,156762,0.081,8346
2143,YouTube Music,2025-12-01,171909,0.25,11800
2144,Spotify,2024-06-01,64598,0.399,2022
2144,Apple Music,2023-05-01,37097,0.547,805
2144,YouTube Music,2025-01-01,60555,0.489,3444
2145,Spotify,2023-10-01,143181,0.182,10810
2145,Apple Music,2024-09-01,101095,0.217,2952
2145,YouTube Music,2025-01-01,250175,0.511,17328
2146,Spotify,2023-03-01,211424,0.549,12604
2146,Apple Music,2023-07-01,123593,0.379,7979
2146,YouTube Music,2023-06-01,96236,0.124,5244
2147,Spotify,2025-04-01,64745,0.313,3012
2147,Apple Music,2024-01-01,144411,0.294,6003
2147,YouTube Music,2023-11-01,95265,0.254,5087
2148,Spotify,2024-07-01,144019,0.261,3067
2148,Apple Music,2023-03-01,64556,0.415,4552
2148,YouTube Music,2024-10-01,112635,0.152,8654
2149,Spotify,2025-10-01,114917,0.427,920
2149,Apple Music,2025-08-01,255366,0.194,12850
2149,YouTube Music,2023-10-01,155954,0.157,12131
2150,Spotify,2025-02-01,181679,0.473,3567
2150,Apple Music,2025-10-01,133911,0.21,1750
2150,YouTube Music,2024-12-01,172750,0.541,12711
2151,Spotify,2025-10-01,133451,0.158,8760
2151,Apple Music,2024-10-01,4456,0.458,139
2151,YouTube Music,2024-09-01,217994,0.158,16270
2152,Spotify,2024-12-01,271928,0.53,8724
2152,Apple Music,2024-10-01,54207,0.176,4239
2152,YouTube Music,2024-06-01,50728,0.393,2692
2153,Spotify,2023-08-01,133960,0.37,4919
2153,Apple Music,2023-01-01,101619,0.104,1365
2153,YouTube Music,2025-10-01,10708,0.328,300
2154,Spotify,2024-01-01,125306,0.466,6926
2154,Apple Music,2023-09-01,1829,0.379,138
2154,YouTube Music,2023-10-01,142593,0.385,5223
2155,Spotify,2024-10-01,147546,0.503,10554
2155,Apple Music,2025-03-01,49698,0.341,2610
2155,YouTube Music,2024-03-01,246449,0.529,6536
2156,Spotify,2024-04-01,59017,0.322,2999
2156,Apple Music,2024-04-01,24152,0.494,416
2156,YouTube Music,2024-08-01,186373,0.484,1299
2157,Spotify,2024-05-01,174125,0.126,12116
2157,Apple Music,2025-12-01,240471,0.46,15617
2157,YouTube Music,2025-11-01,182690,0.207,14191
2158,Spotify,2024-01-01,110025,0.203,2221
2158,Apple Music,2024-08-01,248262,0.417,3868
2158,YouTube Music,2023-11-01,177161,0.247,12229
2159,Spotify,2023-06-01,210438,0.236,11264
2159,Apple Music,2025-02-01,184080,0.335,5746
2159,YouTube Music,2024-03-01,13898,0.122,623
2160,Spotify,2025-06-01,7122,0.352,181
2160,Apple Music,2024-12-01,138475,0.509,7123
2160,YouTube Music,2025-06-01,175739,0.454,13645
2161,Spotify,2023-01-01,21857,0.19,1740
2161,Apple Music,2025-05-01,60992,0.255,2379
2161,YouTube Music,2024-06-01,148974,0.477,10197
2162,Spotify,2025-08-01,210736,0.171,3254
2162,Apple Music,2023-07-01,174789,0.119,1642
2162,YouTube Music,2025-03-01,135992,0.09,8353
2163,Spotify,2024-12-01,60325,0.368,1645
2163,Apple Music,2024-02-01,42831,0.41,2258
2163,YouTube Music,2024-04-01,135481,0.237,9311
2164,Spotify,2023-09-01,3800,0.445,268
2164,Apple Music,2025-07-01,125482,0.311,5598
2164,YouTube Music,2025-07-01,45364,0.109,2184
2165,Spotify,2023-07-01,30036,0.106,401
2165,Apple Music,2024-01-01,91543,0.364,1969
2165,YouTube Music,2025-10-01,100182,0.207,1399
2166,Spotify,2025-04-01,220852,0.301,11188
2166,Apple Music,2023-10-01,32084,0.54,1152
2166,YouTube Music,2025-07-01,168823,0.103,6683
2167,Spotify,2025-04-01,24572,0.15,1712
2167,Apple Music,2024-12-01,5897,0.433,268
2167,YouTube Music,2025-03-01,132283,0.345,5705
2168,Spotify,2025-12-01,85621,0.294,4420
2168,Apple Music,2024-09-01,115848,0.282,2116
2168,YouTube Music,2023-10-01,67651,0.19,4766
2169,Spotify,2024-10-01,199441,0.503,4846
2169,Apple Music,2023-07-01,75729,0.462,1482
2169,YouTube Music,2024-07-01,156551,0.422,1814
2170,Spotify,2023-09-01,147832,0.325,1472
2170,Apple Music,2024-05-01,56814,0.166,1535
2170,YouTube Music,2023-11-01,189896,0.471,12501
2171,Spotify,2025-05-01,67822,0.277,1997
2171,Apple Music,2025-02-01,208564,0.392,13284
2171,YouTube Music,2025-02-01,132313,0.272,3001
2172,Spotify,2024-02-01,51280,0.387,2607
2172,Apple Music,2025-01-01,166761,0.413,5601
2172,YouTube Music,2024-12-01,7147,0.287,61
2173,Spotify,2025-09-01,78017,0.203,4895
2173,Apple Music,2024-03-01,17465,0.364,379
2173,YouTube Music,2025-11-01,147809,0.497,11820
2174,Spotify,2025-10-01,22930,0.402,861
2174,Apple Music,2025-01-01,11983,0.315,952
2174,YouTube Music,2024-05-01,177435,0.513,1853
2175,Spotify,2024-02-01,22901,0.38,1610
2175,Apple Music,2025-05-01,29820,0.299,489
2175,YouTube Music,2023-09-01,59820,0.272,4181
2176,Spotify,2025-03-01,8355,0.324,655
2176,Apple Music,2024-08-01,103460,0.085,5352
2176,YouTube Music,2024-03-01,226440,0.538,6605
2177,Spotify,2023-06-01,105178,0.096,989
2177,Apple Music,2024-06-01,21722,0.324,782
2177,YouTube Music,2025-05-01,175961,0.285,11083
2178,Spotify,2025-02-01,157759,0.517,5750
2178,Apple Music,2025-04-01,154363,0.534,4780
2178,YouTube Music,2023-01-01,67049,0.115,3214
2179,Spotify,2024-10-01,47692,0.461,1069
2179,Apple Music,2025-08-01,49482,0.288,3037
2179,YouTube Music,2023-07-01,16651,0.351,1145
2180,Spotify,2025-06-01,120316,0.37,7311
2180,Apple Music,2023-02-01,64046,0.211,2905
2180,YouTube Music,2025-06-01,70918,0.082,996
2181,Spotify,2024-02-01,131049,0.21,1634
2181,Apple Music,2024-04-01,65411,0.439,2105
2181,YouTube Music,2025-04-01,55994,0.176,1798
2182,Spotify,2023-06-01,175904,0.135,5096
2182,Apple Music,2023-05-01,48027,0.417,770
2182,YouTube Music,2025-08-01,162870,0.427,7764
2183,Spotify,2025-01-01,201752,0.233,7623
2183,Apple Music,2024-12-01,118623,0.185,762
2183,YouTube Music,2025-01-01,89881,0.233,2647
2184,Spotify,2023-08-01,102047,0.16,7339
2184,Apple Music,2025-06-01,200664,0.324,3820
2184,YouTube Music,2025-12-01,146063,0.164,2803
2185,Spotify,2025-11-01,96813,0.281,5949
2185,Apple Music,2024-01-01,125774,0.527,7457
2185,YouTube Music,2025-03-01,115200,0.245,1724
2186,Spotify,2023-07-01,97560,0.175,5658
2186,Apple Music,2023-03-01,124037,0.089,1404
2186,YouTube Music,2023-05-01,228173,0.431,18051
2187,Spotify,2024-08-01,33118,0.491,2493
2187,Apple Music,2025-11-01,111586,0.48,5117
2187,YouTube Music,2024-10-01,102865,0.309,2337
2188,Spotify,2025-06-01,173505,0.084,1271
2188,Apple Music,2025-02-01,72343,0.334,3526
2188,YouTube Music,2025-10-01,56969,0.388,3603
2189,Spotify,2024-04-01,158018,0.235,8943
2189,Apple Music,2024-06-01,284317,0.452,9714
2189,YouTube Music,2023-03-01,32572,0.234,1099
2190,Spotify,2024-07-01,4930,0.492,100
2190,Apple Music,2025-11-01,97988,0.456,1456
